Game Code,Full Hyperlink,Home,Away,Home Short,Away Short,Home Tipper,Away Tipper,First Scorer,Tip Winning Team,Tip Losing Team,Possession Gaining Player,Possession Gaining Player Link,First Scoring Team,Scored Upon Team,Tip Winner,Tip Winner Link,Tip Loser,Tip Loser Link,Tip Winner Scores,Home TS Mu,Away TS Mu,Home TS Sigma,Away TS Sigma,Home Lifetime Appearances,Away Lifetime Appearances,Home Tipper Wins,Away Tipper Wins,Home Tipper Losses,Away Tipper Losses,Home Glicko Mu,Away Glicko Mu,Home Glicko Sigma,Away Glicko Sigma,Home Glicko Phi,Away Glicko Phi,Home Elo,Away Elo
199911020DAL,https://www.basketball-reference.com/boxscores/pbp/199911020DAL.html,Dallas Mavericks,Golden State Warriors,DAL,GSW,S. Rooks,A. Foyle,R. Pack,GSW,DAL,T. Farmer,/players/f/farmeto01.html,DAL,GSW,A. Foyle,/players/f/foylead01.html,S. Rooks,/players/r/rooksse01.html,0.0,20.839233161497706,25.0,7.220762300789891,8.333333333333334,2,1,0,0,2,0,1252.0282017648985,1500.0,0.5999186153203545,0.6,401.9900759152336,500.0,1195.0,1200.0
199911020DEN,https://www.basketball-reference.com/boxscores/pbp/199911020DEN.html,Denver Nuggets,Phoenix Suns,DEN,PHO,A. McDyess,L. Longley,R. LaFrentz,PHO,DEN,J. Kidd,/players/k/kiddja01.html,DEN,PHO,L. Longley,/players/l/longllu01.html,A. McDyess,/players/m/mcdyean01.html,0.0,26.913886330634334,26.293079763622213,0.9038124796816848,0.9514108298195402,134,109,78,55,56,53,1476.250141529278,1787.3250603505235,0.6135981276233863,0.625351665104087,213.2816224577113,220.04807288989983,1256.0165023835918,1229.7603450084364
199911020HOU,https://www.basketball-reference.com/boxscores/pbp/199911020HOU.html,Houston Rockets,Milwaukee Bucks,HOU,MIL,H. Olajuwon,R. Traylor,S. Cassell,HOU,MIL,S. Francis,/players/f/francst01.html,MIL,HOU,H. Olajuwon,/players/o/olajuha01.html,R. Traylor,/players/t/traylro01.html,0.0,26.906559992221187,20.724257911950584,1.1029849201256385,1.4086938130253663,67,43,36,13,31,31,2001.5908447880233,1350.0051612123725,0.6124427842877732,0.6052107671313267,210.5478351928715,216.4110634695861,1246.7232093028315,1138.6684126801294
199911020LAC,https://www.basketball-reference.com/boxscores/pbp/199911020LAC.html,Los Angeles Clippers,Seattle SuperSonics,LAC,SEA,M. Olowokandi,V. Baker,R. Patterson,SEA,LAC,R. Patterson,/players/p/patteru01.html,SEA,LAC,V. Baker,/players/b/bakervi01.html,M. Olowokandi,/players/o/olowomi01.html,1.0,24.415600903331864,29.982825005872094,1.3928424420464636,1.0620454443174832,36,93,16,66,21,26,1527.386793162409,2019.4141722968632,0.6134233686633039,0.6138113847321282,213.1683386197197,222.39455178294116,1185.4618665026478,1332.8521725357236
199911020MIA,https://www.basketball-reference.com/boxscores/pbp/199911020MIA.html,Miami Heat,Detroit Pistons,MIA,DET,A. Mourning,D. Reid,J. Mashburn,MIA,DET,J. Mashburn,/players/m/mashbja01.html,MIA,DET,A. Mourning,/players/m/mournal01.html,D. Reid,/players/r/reiddo01.html,1.0,26.882320796986374,27.454315196993672,0.9420691809085004,4.014173339372829,110,4,66,2,44,3,1648.3399104733426,1817.0160929521094,0.6170146250100268,0.6032399007648047,213.6334945680955,279.30042288163935,1276.1874601026884,1201.268615577197
199911020NJN,https://www.basketball-reference.com/boxscores/pbp/199911020NJN.html,New Jersey Nets,Indiana Pacers,NJN,IND,J. McIlvaine,D. Davis,R. Miller,IND,NJN,M. Jackson,/players/j/jacksma01.html,IND,NJN,D. Davis,/players/d/davisda01.html,J. McIlvaine,/players/m/mcilvji01.html,1.0,24.839273861583678,25.397314764629918,5.082653697817209,0.8779731965661756,3,149,1,75,2,73,1425.8825166018523,1660.9809085198142,0.5998945634957846,0.6395709897379697,280.191177753501,213.2044935840165,1199.9254330241922,1230.184286935178
199911020NYK,https://www.basketball-reference.com/boxscores/pbp/199911020NYK.html,New York Knicks,Cleveland Cavaliers,NYK,CLE,M. Camby,A. DeClercq,L. Sprewell,NYK,CLE,A. Houston,/players/h/houstal01.html,NYK,CLE,M. Camby,/players/c/cambyma01.html,A. DeClercq,/players/d/declean01.html,1.0,25.051145068699796,23.798159168306817,1.2266971586326185,1.1288721048973995,58,64,29,28,29,37,1541.2163291899797,1363.813815461401,0.6084974191693117,0.6084445881007021,210.97487086477662,209.7848525199531,1198.0393088362334,1174.034951440971
199911020SAS,https://www.basketball-reference.com/boxscores/pbp/199911020SAS.html,San Antonio Spurs,Philadelphia 76ers,SAS,PHI,D. Robinson,T. Hill,A. Iverson,PHI,SAS,G. Lynch,/players/l/lynchge01.html,PHI,SAS,T. Hill,/players/h/hillty01.html,D. Robinson,/players/r/robinda01.html,1.0,27.20954211080662,26.853227434989225,0.8914754028705644,5.43188174254693,147,3,87,1,60,1,1717.714031761046,1627.970127922057,0.6288965583110748,0.6000103598459631,215.95741192048843,306.0360762456575,1262.8332508341105,1200.136587444998
199911020TOR,https://www.basketball-reference.com/boxscores/pbp/199911020TOR.html,Toronto Raptors,Boston Celtics,TOR,BOS,A. Davis,V. Potapenko,P. Pierce,BOS,TOR,K. Anderson,/players/a/anderke01.html,BOS,TOR,V. Potapenko,/players/p/potapvi01.html,A. Davis,/players/d/davisan01.html,1.0,24.143201856741054,23.048698156414513,5.9294692311422255,1.5715948760751155,3,34,1,14,2,19,1351.4221367410373,1740.875309084734,0.6001156268214042,0.6015911283057758,301.2095445811348,216.0841960868311,1201.1842483568594,1186.0847867524396
199911020UTA,https://www.basketball-reference.com/boxscores/pbp/199911020UTA.html,Utah Jazz,Los Angeles Lakers,UTA,LAL,O. Polynice,S. O'Neal,S. O'Neal,LAL,UTA,D. Fisher,/players/f/fishede01.html,LAL,UTA,S. O'Neal,/players/o/onealsh01.html,O. Polynice,/players/p/polynol01.html,1.0,24.798744979743624,29.067652223083037,1.1054713608122633,0.9291353074646467,71,128,33,88,38,39,1645.6706847880246,1601.8705725987768,0.6188568261270677,0.6278631726583748,209.34713492717532,231.05281889881425,1198.0421388833845,1329.230315146191
