Game Code,Full Hyperlink,Home,Away,Home Short,Away Short,Home Tipper,Away Tipper,First Scorer,Tip Winning Team,Tip Losing Team,Possession Gaining Player,Possession Gaining Player Link,First Scoring Team,Scored Upon Team,Tip Winner,Tip Winner Link,Tip Loser,Tip Loser Link,Tip Winner Scores,Home TS Mu,Away TS Mu,Home TS Sigma,Away TS Sigma,Home Lifetime Appearances,Away Lifetime Appearances,Home Tipper Wins,Away Tipper Wins,Home Tipper Losses,Away Tipper Losses,Home Glicko Mu,Away Glicko Mu,Home Glicko Sigma,Away Glicko Sigma,Home Glicko Phi,Away Glicko Phi,Home Elo,Away Elo
201810160GSW,https://www.basketball-reference.com/boxscores/pbp/201810160GSW.html,Golden State Warriors,Oklahoma City Thunder,GSW,OKC,D. Jones,S. Adams,S. Curry,GSW,OKC,D. Green,/players/g/greendr01.html,GSW,OKC,D. Jones,/players/j/jonesda03.html,S. Adams,/players/a/adamsst01.html,1,25.0,26.907649893524084,8.333333333333334,0.8371442710706051,0,334,0,235,0,103,1500.0,2010.2948151828045,0.6,0.6557875334043707,500.0,250.33390813357545,1200.0,1397.3068758028976
201810170CHO,https://www.basketball-reference.com/boxscores/pbp/201810170CHO.html,Charlotte Hornets,Milwaukee Bucks,CHO,MIL,C. Zeller,B. Lopez,B. Lopez,MIL,CHO,G. Antetokounmpo,/players/a/antetgi01.html,MIL,CHO,B. Lopez,/players/l/lopezbr01.html,C. Zeller,/players/z/zelleco01.html,1,19.946338147691254,25.879126729656587,0.911854164338674,0.8347089058383889,143,591,40,338,103,253,1286.8138404963975,1374.3990127727973,0.6162199070339192,0.7341684815575411,237.7767603631509,251.68268611969086,1112.9424837058161,1349.6724597002444
201810170DET,https://www.basketball-reference.com/boxscores/pbp/201810170DET.html,Detroit Pistons,Brooklyn Nets,DET,BRK,A. Drummond,J. Allen,J. Allen,DET,BRK,R. Jackson,/players/j/jacksre01.html,BRK,DET,A. Drummond,/players/d/drumman01.html,J. Allen,/players/a/allenja01.html,0,27.76073775989713,25.220295431307466,0.8545905509105086,1.5774849929960217,413,31,301,18,112,14,1948.900870980264,1486.4759865615156,0.654908284510605,0.6013947805812551,242.02301674548042,224.92657797912068,1436.878442254623,1244.4937932863222
201810170IND,https://www.basketball-reference.com/boxscores/pbp/201810170IND.html,Indiana Pacers,Memphis Grizzlies,IND,MEM,M. Turner,M. Gasol,B. Bogdanović,IND,MEM,D. Collison,/players/c/collida01.html,IND,MEM,M. Turner,/players/t/turnemy01.html,M. Gasol,/players/g/gasolma01.html,1,20.40450511659392,24.980020731200423,0.8734473408973292,0.8236782657125191,158,751,55,459,104,294,1278.5782963794854,1580.2839977950705,0.6311028329695901,0.7834283522465317,236.2634881437284,234.46953623887933,1126.9988146286507,1305.2795326872065
201810170ORL,https://www.basketball-reference.com/boxscores/pbp/201810170ORL.html,Orlando Magic,Miami Heat,ORL,MIA,N. Vučević,H. Whiteside,J. Richardson,MIA,ORL,R. McGruder,/players/m/mcgruro01.html,MIA,ORL,H. Whiteside,/players/w/whiteha01.html,N. Vučević,/players/v/vucevni01.html,1,22.070376045079385,23.94168709503344,0.8326299678945236,0.8361682235309326,375,219,153,114,222,104,1433.811540449006,1558.3270951101556,0.6769031066327018,0.6274541923546226,243.33589792127984,217.69835634400084,1183.7781167767396,1263.583078836743
201810170NYK,https://www.basketball-reference.com/boxscores/pbp/201810170NYK.html,New York Knicks,Atlanta Hawks,NYK,ATL,E. Kanter,A. Len,T. Waller-Prince,ATL,NYK,T. Young,/players/y/youngtr01.html,ATL,NYK,A. Len,/players/l/lenal01.html,E. Kanter,/players/k/kanteen01.html,1,21.08474119794791,22.59565831730277,1.4866762120432109,0.9116376429614828,39,115,13,52,26,62,1536.6909548209687,1221.4622023866036,0.6031144658662413,0.6188085251275892,229.2300059750159,238.91057468223386,1178.0377180489725,1182.6509379486424
201810170TOR,https://www.basketball-reference.com/boxscores/pbp/201810170TOR.html,Toronto Raptors,Cleveland Cavaliers,TOR,CLE,J. Valančiūnas,T. Thompson,K. Love,CLE,TOR,G. Hill,/players/h/hillge01.html,CLE,TOR,T. Thompson,/players/t/thomptr01.html,J. Valančiūnas,/players/v/valanjo01.html,1,23.441140824490677,20.006491282827245,0.8293891015372168,0.8512890729931486,453,226,210,74,244,152,1487.4373547515902,1476.123470810578,0.6810986898245462,0.6255076589730636,242.1143993533849,224.46724722898983,1254.8185646780587,1093.650695146994
201810170HOU,https://www.basketball-reference.com/boxscores/pbp/201810170HOU.html,Houston Rockets,New Orleans Pelicans,HOU,NOP,C. Capela,A. Davis,N. Mirotić,NOP,HOU,N. Mirotić,/players/m/mirotni01.html,NOP,HOU,A. Davis,/players/d/davisan02.html,C. Capela,/players/c/capelca01.html,1,22.10157976561321,24.65954863138737,0.85547885433111,0.8271417418084666,171,360,74,188,97,171,1204.613246474699,1453.2054106787507,0.6372312308213907,0.6520464885948224,217.95244653692055,237.47971135811557,1199.4298647442495,1302.4518956411905
201810170SAS,https://www.basketball-reference.com/boxscores/pbp/201810170SAS.html,San Antonio Spurs,Minnesota Timberwolves,SAS,MIN,J. Poeltl,K. Towns,R. Gay,MIN,SAS,T. Gibson,/players/g/gibsota01.html,SAS,MIN,K. Towns,/players/t/townska01.html,J. Poeltl,/players/p/poeltja01.html,0,18.333983339840053,23.134687323389095,5.717373519504186,0.8310244221476963,3,251,0,117,3,134,1326.98560432242,1758.7264882633488,0.5995759917298555,0.6347857592748074,341.97565605414565,208.6497868608289,1194.10126475112,1241.2646106601164
201810170SAC,https://www.basketball-reference.com/boxscores/pbp/201810170SAC.html,Sacramento Kings,Utah Jazz,SAC,UTA,W. Cauley-Stein,R. Gobert,B. Hield,UTA,SAC,D. Favors,/players/f/favorde01.html,SAC,UTA,R. Gobert,/players/g/goberru01.html,W. Cauley-Stein,/players/c/caulewi01.html,0,21.57463282678728,24.396353961597757,1.031482170036497,0.8240673306656854,87,254,33,133,54,120,1815.6452162696896,1596.5203391382834,0.6044298836837319,0.6651999753536351,217.19331983952407,226.87035104410305,1179.0370853508625,1286.1918756072346
201810170LAC,https://www.basketball-reference.com/boxscores/pbp/201810170LAC.html,Los Angeles Clippers,Denver Nuggets,LAC,DEN,M. Gortat,N. Jokić,T. Harris,LAC,DEN,T. Harris,/players/h/harrito02.html,LAC,DEN,M. Gortat,/players/g/gortama01.html,N. Jokić,/players/j/jokicni01.html,1,27.451742574670924,23.194157055045302,0.8405919462153951,0.9029734745168522,573,128,343,59,230,70,2247.7936063888465,1812.2608602552552,0.7080987874509843,0.6158190735334685,269.4264430953216,206.87528265494748,1436.3803369579687,1240.4067301250427
201810170PHO,https://www.basketball-reference.com/boxscores/pbp/201810170PHO.html,Phoenix Suns,Dallas Mavericks,PHO,DAL,D. Ayton,D. Jordan,D. Jordan,DAL,PHO,D. Smith,/players/s/smithde03.html,DAL,PHO,D. Jordan,/players/j/jordade01.html,D. Ayton,/players/a/aytonde01.html,1,25.0,26.062170538679567,8.333333333333334,0.8332584921621845,1,690,0,462,1,230,1500.0,2008.1481063650574,0.6,0.7530283180039009,500.0,258.6967380199822,1200.0,1358.9950088932694
201810180PHI,https://www.basketball-reference.com/boxscores/pbp/201810180PHI.html,Philadelphia 76ers,Chicago Bulls,PHI,CHI,J. Embiid,W. Carter,Z. LaVine,CHI,PHI,C. Payne,/players/p/payneca01.html,CHI,PHI,W. Carter,/players/c/cartewe01.html,J. Embiid,/players/e/embiijo01.html,1,25.625035325354812,25.0,0.9400872147698706,8.333333333333334,102,1,62,0,40,0,1743.2966827172022,1500.0,0.6281165198554273,0.6,217.0825092473371,500.0,1303.0110948901865,1200.0
201810180WAS,https://www.basketball-reference.com/boxscores/pbp/201810180WAS.html,Washington Wizards,Miami Heat,WAS,MIA,I. Mahinmi,H. Whiteside,J. Wall,WAS,MIA,M. Morris,/players/m/morrima02.html,WAS,MIA,I. Mahinmi,/players/m/mahinia01.html,H. Whiteside,/players/w/whiteha01.html,1,22.588519563812067,24.01093495260528,0.9425693428988021,0.8360813477456797,99,219,43,115,56,105,1418.5785274565796,1634.4136225012326,0.6157362624704741,0.6271050107671092,231.41883047734157,214.82796039836566,1208.1654826407305,1267.4543740862387
201810180POR,https://www.basketball-reference.com/boxscores/pbp/201810180POR.html,Portland Trail Blazers,Los Angeles Lakers,POR,LAL,J. Nurkić,J. McGee,R. Rondo,POR,LAL,D. Lillard,/players/l/lillada01.html,LAL,POR,J. Nurkić,/players/n/nurkiju01.html,J. McGee,/players/m/mcgeeja01.html,0,24.573905082867427,26.368312349066052,0.8553538027034896,0.8514866775997273,158,197,86,129,75,69,1809.814477014052,1729.5649594359006,0.6374682225918443,0.620295979153683,217.85162706338832,226.93449201461087,1307.4232511920527,1335.0471093492383
